34038803 , 60000 , 31 , 5 , 13
32699421 , 85000 , 26 , 3 , 8
18092324 , 45000 , 20 , 5 , 14
30611933 , 80000 , 14 , 3 , 9
36445552 , 90000 , 21 , 4 , 14
26644750 , 65000 , 7 , 6 , 15
20818723 , 45000 , 35 , 5 , 14
31700237 , 60000 , 6 , 5 , 15
30909002 , 75000 , 25 , 6 , 16
25020701 , 65000 , 27 , 5 , 15
33385110 , 85000 , 27 , 3 , 9
29777466 , 70000 , 37 , 4 , 14
36576282 , 85000 , 18 , 3 , 9
26245259 , 70000 , 25 , 4 , 14
26282086 , 65000 , 35 , 6 , 16
18704787 , 50000 , 27 , 5 , 12
25594976 , 70000 , 40 , 4 , 13
32766368 , 85000 , 16 , 3 , 8
25330351 , 65000 , 17 , 6 , 16
34125484 , 85000 , 31 , 3 , 9
31802538 , 60000 , 7 , 5 , 13
31241317 , 75000 , 6 , 7 , 14
18655578 , 50000 , 19 , 5 , 12
25690886 , 65000 , 30 , 5 , 16
34315821 , 90000 , 15 , 4 , 13
18320344 , 50000 , 11 , 5 , 11
17719589 , 45000 , 22 , 5 , 15
26356217 , 70000 , 33 , 4 , 13
35113884 , 85000 , 32 , 3 , 9
18399658 , 45000 , 33 , 5 , 14
37180789 , 95000 , 30 , 4 , 13
26457385 , 65000 , 28 , 6 , 16
33329738 , 85000 , 10 , 3 , 8
23113999 , 55000 , 32 , 4 , 13
21858153 , 55000 , 11 , 4 , 12
34422067 , 90000 , 10 , 4 , 15
17901796 , 45000 , 34 , 5 , 15
37355882 , 90000 , 17 , 4 , 13
27896404 , 70000 , 10 , 4 , 13
34040860 , 90000 , 8 , 4 , 14
22454747 , 55000 , 27 , 6 , 15
18299294 , 45000 , 38 , 5 , 14
27579703 , 60000 , 34 , 5 , 14
30262994 , 75000 , 37 , 6 , 14
18736554 , 50000 , 29 , 5 , 11
38251773 , 95000 , 26 , 4 , 14
36573624 , 95000 , 34 , 4 , 14
17794823 , 45000 , 26 , 5 , 15
23559838 , 55000 , 34 , 4 , 12
21541819 , 50000 , 36 , 5 , 12
34981777 , 90000 , 31 , 4 , 14
30468953 , 75000 , 40 , 7 , 13
18878284 , 45000 , 27 , 5 , 14
28430233 , 60000 , 12 , 5 , 14
21444156 , 55000 , 28 , 5 , 14
24559562 , 65000 , 12 , 6 , 16
27554236 , 65000 , 37 , 6 , 15
20045400 , 45000 , 10 , 5 , 14
21625886 , 55000 , 33 , 4 , 12
18773701 , 50000 , 12 , 5 , 13
22854332 , 55000 , 39 , 4 , 12
36777812 , 95000 , 7 , 4 , 14
37479701 , 95000 , 5 , 4 , 14
18700833 , 50000 , 34 , 5 , 12
27624399 , 70000 , 35 , 4 , 14
32676200 , 75000 , 18 , 6 , 15
24089583 , 55000 , 18 , 4 , 12
38234995 , 90000 , 6 , 4 , 14
29201479 , 70000 , 38 , 4 , 14
38346381 , 90000 , 7 , 4 , 14
32849364 , 80000 , 32 , 3 , 9
27056172 , 70000 , 23 , 4 , 14
40420570 , 90000 , 37 , 4 , 14
31619973 , 80000 , 39 , 3 , 10
40583369 , 95000 , 31 , 4 , 13
28382506 , 65000 , 31 , 5 , 14
36678156 , 85000 , 40 , 3 , 9
36005781 , 85000 , 11 , 3 , 9
32782925 , 75000 , 15 , 6 , 15
33547865 , 80000 , 36 , 3 , 10
27849978 , 65000 , 9 , 5 , 14
41084812 , 95000 , 38 , 4 , 14
31585570 , 60000 , 17 , 5 , 15
40535121 , 95000 , 35 , 4 , 14
27564250 , 60000 , 28 , 5 , 14
30666502 , 75000 , 19 , 7 , 16
27671682 , 60000 , 38 , 5 , 14
27115876 , 60000 , 5 , 5 , 13
27090138 , 70000 , 39 , 4 , 13
22828769 , 55000 , 36 , 5 , 15
34292595 , 85000 , 21 , 3 , 9
22745997 , 55000 , 16 , 4 , 12
31185516 , 75000 , 39 , 6 , 15
19886683 , 50000 , 10 , 5 , 12
19445310 , 50000 , 6 , 5 , 11
21586329 , 55000 , 29 , 5 , 15
27619757 , 60000 , 33 , 5 , 15
17884199 , 45000 , 19 , 5 , 13
18432092 , 50000 , 13 , 5 , 12
22282595 , 55000 , 24 , 5 , 14
27652473 , 70000 , 20 , 4 , 13
32834434 , 85000 , 29 , 3 , 9
34234256 , 85000 , 39 , 3 , 9
25321940 , 65000 , 38 , 5 , 15
21609899 , 55000 , 26 , 5 , 13
25507617 , 65000 , 13 , 6 , 15
32696495 , 75000 , 30 , 6 , 16
29903351 , 80000 , 19 , 3 , 10
22735799 , 55000 , 12 , 4 , 12
17297952 , 45000 , 5 , 5 , 13
33535285 , 85000 , 12 , 3 , 9
26284581 , 65000 , 20 , 6 , 16
18187820 , 45000 , 8 , 5 , 14
19409726 , 45000 , 13 , 5 , 14
23251524 , 55000 , 21 , 5 , 15
22010887 , 55000 , 8 , 5 , 15
29318465 , 70000 , 19 , 4 , 14
34206225 , 90000 , 13 , 4 , 14
26131491 , 70000 , 27 , 4 , 14
19743794 , 50000 , 16 , 5 , 12
22296263 , 55000 , 35 , 4 , 12
27203280 , 70000 , 28 , 4 , 14
18886989 , 45000 , 31 , 5 , 14
37666987 , 95000 , 22 , 4 , 14
27091062 , 70000 , 22 , 4 , 14
38503097 , 95000 , 21 , 4 , 13
20120296 , 50000 , 37 , 5 , 12
27476169 , 70000 , 14 , 4 , 14
19229195 , 45000 , 39 , 5 , 14
28602148 , 60000 , 11 , 5 , 16
36747860 , 90000 , 18 , 4 , 13
24080680 , 65000 , 8 , 6 , 15
22709112 , 55000 , 14 , 5 , 15
35753746 , 95000 , 15 , 4 , 13
29919157 , 75000 , 36 , 6 , 13
32402846 , 85000 , 25 , 3 , 8
27889081 , 70000 , 21 , 4 , 13
31213323 , 80000 , 22 , 3 , 10
18573332 , 50000 , 18 , 5 , 13
29441421 , 60000 , 32 , 5 , 14
21530036 , 55000 , 30 , 5 , 15
21891202 , 55000 , 40 , 4 , 12
30345105 , 75000 , 16 , 6 , 15
37368754 , 95000 , 6 , 4 , 14
26216310 , 70000 , 18 , 4 , 13
27787007 , 60000 , 36 , 5 , 15
29413970 , 80000 , 11 , 3 , 9
27651581 , 60000 , 40 , 5 , 13
34780931 , 90000 , 25 , 4 , 13
18658723 , 50000 , 38 , 5 , 13
29413455 , 80000 , 29 , 3 , 9
28562541 , 60000 , 27 , 5 , 14
26492751 , 65000 , 18 , 6 , 15
19044573 , 45000 , 16 , 5 , 14
31531127 , 75000 , 21 , 7 , 15
24485991 , 65000 , 16 , 5 , 14
32344294 , 85000 , 28 , 3 , 8
39076205 , 95000 , 33 , 4 , 13
35260101 , 90000 , 29 , 4 , 12
43318207 , 95000 , 32 , 4 , 14
28520967 , 75000 , 9 , 6 , 17
29632316 , 75000 , 8 , 7 , 16
37286868 , 95000 , 36 , 4 , 14
36056355 , 95000 , 24 , 4 , 14
20704542 , 50000 , 32 , 5 , 13
31245131 , 80000 , 34 , 3 , 10
18814444 , 45000 , 17 , 5 , 15
18268826 , 45000 , 9 , 4 , 13
19984590 , 50000 , 21 , 5 , 13
28751172 , 60000 , 15 , 5 , 14
31195239 , 80000 , 21 , 3 , 9
27338829 , 65000 , 26 , 5 , 18
31173853 , 75000 , 20 , 7 , 16
30873013 , 75000 , 38 , 7 , 15
29110384 , 80000 , 12 , 3 , 9
38880940 , 90000 , 27 , 4 , 13
32839269 , 85000 , 14 , 3 , 9
32168795 , 85000 , 19 , 3 , 8
30480607 , 80000 , 26 , 3 , 10
29267590 , 80000 , 9 , 3 , 10
37444946 , 95000 , 11 , 4 , 14
26235592 , 65000 , 14 , 5 , 15
35601034 , 90000 , 12 , 4 , 14
32272594 , 80000 , 31 , 3 , 9
27908251 , 70000 , 6 , 4 , 13
29036073 , 80000 , 15 , 3 , 9
35647338 , 90000 , 35 , 4 , 13
18707887 , 50000 , 23 , 5 , 11
34435963 , 85000 , 37 , 3 , 8
28094761 , 70000 , 15 , 4 , 13
28484204 , 60000 , 13 , 5 , 13
20887241 , 55000 , 9 , 5 , 15
29599113 , 80000 , 10 , 3 , 10
24954781 , 70000 , 5 , 4 , 14
26006534 , 70000 , 17 , 4 , 13
18643367 , 50000 , 30 , 5 , 12
30525658 , 80000 , 25 , 3 , 9
27465731 , 60000 , 14 , 5 , 14
38280151 , 95000 , 29 , 4 , 14
27505353 , 60000 , 22 , 5 , 16
32339180 , 80000 , 35 , 3 , 10
22400924 , 50000 , 17 , 5 , 12
25292648 , 65000 , 11 , 5 , 15
39244466 , 90000 , 23 , 4 , 13
27042336 , 60000 , 8 , 5 , 16
29834933 , 75000 , 24 , 7 , 16
25594372 , 70000 , 8 , 4 , 13
26507625 , 70000 , 16 , 4 , 13
29014664 , 60000 , 30 , 5 , 15
27397864 , 70000 , 34 , 4 , 14
37018434 , 90000 , 24 , 4 , 14
37697244 , 90000 , 34 , 4 , 14
36047595 , 95000 , 27 , 4 , 13
19851270 , 50000 , 24 , 5 , 12
34061397 , 85000 , 20 , 3 , 8
30308370 , 60000 , 37 , 5 , 17
37506077 , 95000 , 25 , 4 , 14
26478384 , 70000 , 24 , 4 , 13
22183271 , 55000 , 7 , 5 , 13
29070468 , 60000 , 35 , 5 , 14
26688376 , 70000 , 36 , 4 , 13
29204590 , 60000 , 19 , 5 , 14
17232952 , 45000 , 7 , 5 , 13
22293932 , 55000 , 22 , 5 , 14
18795545 , 45000 , 25 , 5 , 14
22395734 , 55000 , 5 , 5 , 16
37784342 , 90000 , 30 , 4 , 13
26542826 , 65000 , 25 , 5 , 17
35851571 , 90000 , 5 , 4 , 13
18053066 , 45000 , 29 , 5 , 14
35218377 , 90000 , 28 , 4 , 15
35786214 , 90000 , 36 , 4 , 14
32131365 , 80000 , 18 , 3 , 10
31615448 , 75000 , 7 , 6 , 15
26054374 , 70000 , 32 , 4 , 13
30289986 , 80000 , 30 , 3 , 10
24492716 , 65000 , 10 , 5 , 15
25207659 , 65000 , 22 , 6 , 16
25172410 , 65000 , 6 , 5 , 14
22579727 , 55000 , 15 , 4 , 12
22761343 , 55000 , 19 , 5 , 14
31493119 , 75000 , 29 , 7 , 17
26355699 , 65000 , 21 , 5 , 16
18684616 , 45000 , 15 , 5 , 14
19905467 , 50000 , 31 , 5 , 12
37684235 , 95000 , 13 , 4 , 14
31520076 , 85000 , 5 , 3 , 9
19728089 , 50000 , 40 , 5 , 12
18951806 , 50000 , 7 , 5 , 12
18411562 , 45000 , 11 , 5 , 14
35790525 , 90000 , 38 , 4 , 13
21542933 , 55000 , 23 , 5 , 13
18051661 , 45000 , 21 , 5 , 14
26949939 , 70000 , 31 , 4 , 14
38108896 , 95000 , 40 , 4 , 13
28833990 , 60000 , 18 , 5 , 13
22730507 , 55000 , 38 , 5 , 15
25104081 , 70000 , 7 , 4 , 13
24488378 , 65000 , 15 , 6 , 16
25280346 , 65000 , 19 , 5 , 14
28313532 , 60000 , 20 , 5 , 13
32231868 , 75000 , 11 , 7 , 17
38849495 , 95000 , 37 , 4 , 15
30092393 , 75000 , 28 , 6 , 17
33544037 , 75000 , 23 , 6 , 17
25916483 , 65000 , 23 , 4 , 18
31284707 , 60000 , 26 , 5 , 14
18527716 , 45000 , 36 , 5 , 13
39449675 , 95000 , 8 , 4 , 14
37475027 , 90000 , 39 , 4 , 14
40223493 , 95000 , 19 , 4 , 14
30375669 , 80000 , 6 , 3 , 10
35125057 , 90000 , 22 , 4 , 14
27966724 , 60000 , 39 , 5 , 13
21369990 , 55000 , 10 , 5 , 15
30282019 , 80000 , 28 , 3 , 10
33148494 , 85000 , 38 , 3 , 9
22361772 , 55000 , 37 , 5 , 15
20245594 , 50000 , 35 , 5 , 12
18919564 , 45000 , 14 , 5 , 14
37457015 , 85000 , 30 , 3 , 9
21869418 , 55000 , 17 , 4 , 12
19218882 , 50000 , 9 , 5 , 12
25842173 , 65000 , 29 , 5 , 14
39930225 , 95000 , 14 , 4 , 14
28892120 , 75000 , 5 , 5 , 13
28251130 , 60000 , 21 , 5 , 15
21425817 , 55000 , 6 , 5 , 16
33191211 , 85000 , 35 , 3 , 9
35390366 , 90000 , 40 , 4 , 13
35981925 , 90000 , 32 , 4 , 14
18446290 , 45000 , 37 , 5 , 13
29135205 , 60000 , 25 , 5 , 13
18423974 , 45000 , 30 , 5 , 14
31782378 , 75000 , 12 , 6 , 13
30398021 , 80000 , 40 , 3 , 9
30502009 , 75000 , 14 , 6 , 14
37831131 , 95000 , 23 , 4 , 13
25082880 , 70000 , 11 , 4 , 14
30053465 , 80000 , 8 , 3 , 9
27849636 , 70000 , 9 , 4 , 14
34141943 , 85000 , 13 , 3 , 9
33506537 , 85000 , 24 , 3 , 8
28373446 , 70000 , 26 , 4 , 14
22739556 , 55000 , 13 , 4 , 12
32941181 , 75000 , 22 , 6 , 15
28423211 , 60000 , 9 , 5 , 14
31388389 , 80000 , 5 , 3 , 10
30495644 , 80000 , 13 , 3 , 10
36306968 , 85000 , 33 , 3 , 8
27062323 , 70000 , 30 , 4 , 14
31608525 , 75000 , 10 , 7 , 14
28678940 , 60000 , 16 , 5 , 14
32869920 , 75000 , 34 , 7 , 16
37597190 , 95000 , 20 , 4 , 13
21051719 , 50000 , 28 , 5 , 12
41100241 , 95000 , 9 , 4 , 13
19503574 , 50000 , 14 , 5 , 11
28366370 , 70000 , 29 , 4 , 14
37227049 , 90000 , 26 , 4 , 14
34792639 , 85000 , 7 , 3 , 9
22588069 , 55000 , 25 , 5 , 14
20500499 , 50000 , 25 , 5 , 12
37007713 , 95000 , 17 , 4 , 14
32706467 , 80000 , 20 , 3 , 9
37598840 , 90000 , 16 , 4 , 14
32859378 , 75000 , 33 , 6 , 14
34413928 , 85000 , 34 , 3 , 9
32783215 , 80000 , 24 , 3 , 10
26299176 , 65000 , 33 , 5 , 17
23634384 , 55000 , 31 , 4 , 13
43422785 , 95000 , 10 , 4 , 14
25185273 , 65000 , 5 , 5 , 14
32913621 , 75000 , 13 , 7 , 14
31371113 , 85000 , 8 , 3 , 8
28195622 , 65000 , 36 , 5 , 15
25947780 , 65000 , 34 , 6 , 15
36853387 , 90000 , 20 , 4 , 15
27823117 , 60000 , 24 , 5 , 14
18520102 , 45000 , 40 , 5 , 14
30009745 , 80000 , 17 , 3 , 10
17622359 , 45000 , 12 , 5 , 13
18972984 , 50000 , 20 , 5 , 13
32241808 , 85000 , 23 , 3 , 9
25058110 , 65000 , 32 , 5 , 14
27403661 , 65000 , 39 , 5 , 17
20860287 , 50000 , 26 , 5 , 12
34880679 , 85000 , 9 , 3 , 9
33532437 , 80000 , 33 , 3 , 10
32262812 , 85000 , 15 , 3 , 8
31788584 , 75000 , 35 , 7 , 16
18976953 , 50000 , 22 , 5 , 11
38529074 , 90000 , 9 , 4 , 13
30291368 , 75000 , 17 , 7 , 14
32672611 , 75000 , 26 , 6 , 17
37085131 , 90000 , 33 , 5 , 14
38001719 , 85000 , 36 , 3 , 9
36539691 , 90000 , 11 , 4 , 14
19040987 , 45000 , 24 , 5 , 15
27239762 , 70000 , 12 , 4 , 13
31926144 , 80000 , 16 , 3 , 10
40236238 , 95000 , 12 , 4 , 13
30722564 , 60000 , 29 , 5 , 13
39934046 , 95000 , 28 , 4 , 13
19458940 , 45000 , 6 , 5 , 13
38915938 , 90000 , 19 , 4 , 13
27572174 , 70000 , 13 , 4 , 13
37128956 , 90000 , 14 , 4 , 15
35761873 , 80000 , 23 , 3 , 10
18515590 , 45000 , 28 , 5 , 15
32575403 , 80000 , 37 , 3 , 9
24193051 , 55000 , 20 , 5 , 15
28324303 , 65000 , 40 , 6 , 15
33029254 , 75000 , 27 , 6 , 16
20009355 , 45000 , 23 , 5 , 14
30916868 , 60000 , 23 , 5 , 14
20553499 , 50000 , 15 , 5 , 12
34749057 , 85000 , 6 , 3 , 8
19065855 , 50000 , 8 , 5 , 12
18561406 , 50000 , 5 , 5 , 13
40765523 , 95000 , 39 , 4 , 13
31075319 , 80000 , 27 , 3 , 10
31356285 , 80000 , 7 , 3 , 10
19617478 , 50000 , 33 , 5 , 12
27298847 , 65000 , 24 , 6 , 15
31086499 , 80000 , 38 , 3 , 10
40347598 , 95000 , 16 , 4 , 14
18468784 , 45000 , 32 , 5 , 15
34762361 , 85000 , 17 , 3 , 8
27698128 , 60000 , 10 , 5 , 14
39829326 , 95000 , 18 , 4 , 14
33412380 , 85000 , 22 , 3 , 8
23061495 , 45000 , 18 , 5 , 14
21206709 , 50000 , 39 , 5 , 12
31803888 , 75000 , 31 , 6 , 13
32933152 , 75000 , 32 , 6 , 14
